name,value,year,lastValue,rank
William Thomas Astbury,149.473884,2008,160.380053,12
William Thomas Astbury,160.380053,2007,145.876153,12
William Thomas Astbury,145.876153,2006,136.447088,12
William Thomas Astbury,136.447088,2005,204.638014,12
William Thomas Astbury,204.638014,2004,332.291767,12
William Thomas Astbury,332.291767,2003,399.369102,12
William Thomas Astbury,399.369102,2002,370.322674,12
William Thomas Astbury,370.322674,2001,372.996912,12
William Thomas Astbury,372.996912,2000,395.188936,12
William Thomas Astbury,395.188936,1999,539.128252,12
William Thomas Astbury,539.128252,1998,605.975256,12
William Thomas Astbury,605.975256,1997,516.456756,12
William Thomas Astbury,516.456756,1996,505.937647,12
William Thomas Astbury,505.937647,1995,558.431375,12
William Thomas Astbury,558.431375,1994,566.997173,12
William Thomas Astbury,566.997173,1993,621.575438,12
William Thomas Astbury,621.575438,1992,581.584063,12
William Thomas Astbury,581.584063,1991,487.341647,12
William Thomas Astbury,487.341647,1990,473.862669,12
William Thomas Astbury,473.862669,1989,450.825799,12
William Thomas Astbury,450.825799,1988,421.773321,12
William Thomas Astbury,421.773321,1987,410.063442,12
William Thomas Astbury,410.063442,1986,411.370031,12
William Thomas Astbury,411.370031,1985,296.011705,12
William Thomas Astbury,296.011705,1984,340.81692,12
William Thomas Astbury,340.81692,1983,347.708059,12
William Thomas Astbury,347.708059,1982,295.525368,12
William Thomas Astbury,295.525368,1981,241.710657,12
William Thomas Astbury,241.710657,1980,280.385459,12
William Thomas Astbury,280.385459,1979,191.829059,12
William Thomas Astbury,191.829059,1978,544.956173,12
William Thomas Astbury,544.956173,1977,452.02302,12
William Thomas Astbury,452.02302,1976,523.147795,12
William Thomas Astbury,523.147795,1975,523.147795,12
William Thomas Astbury,523.147795,1974,523.147795,12
William Thomas Astbury,523.147795,1973,455.799303,12
William Thomas Astbury,455.799303,1972,455.799303,12
William Thomas Astbury,455.799303,1971,102.672188,12
William Thomas Astbury,102.672188,1970,102.672188,12
William Thomas Astbury,102.672188,1969,0,12
William Thomas Astbury,0,1968,0,12
William Thomas Astbury,0,1967,48.343365,12
William Thomas Astbury,48.343365,1966,149.707401,12
William Thomas Astbury,149.707401,1965,149.707401,12
William Thomas Astbury,149.707401,1964,210.70581,12
William Thomas Astbury,210.70581,1963,279.91161,12
William Thomas Astbury,279.91161,1962,279.91161,12
William Thomas Astbury,279.91161,1961,279.91161,12
William Thomas Astbury,279.91161,1960,310.169505,12
William Thomas Astbury,310.169505,1959,371.91049,12
William Thomas Astbury,371.91049,1958,371.91049,12
William Thomas Astbury,371.91049,1957,310.912082,12
William Thomas Astbury,310.912082,1956,241.706282,12
William Thomas Astbury,241.706282,1955,241.706282,12
William Thomas Astbury,241.706282,1954,241.706282,12
William Thomas Astbury,241.706282,1953,250.158672,12
William Thomas Astbury,250.158672,1952,87.05365,12
William Thomas Astbury,87.05365,1951,87.05365,12
William Thomas Astbury,87.05365,1950,87.05365,12
William Thomas Astbury,87.05365,1949,87.05365,12
William Thomas Astbury,87.05365,1948,87.05365,12
William Thomas Astbury,87.05365,1947,87.05365,12
William Thomas Astbury,87.05365,1946,0,12
William Thomas Astbury,0,1945,0,12
William Thomas Astbury,0,1944,0,12
William Thomas Astbury,0,1943,0,12
William Thomas Astbury,0,1942,0,12
William Thomas Astbury,0,1941,0,12
William Thomas Astbury,0,1940,0,12
William Thomas Astbury,0,1939,0,12
William Thomas Astbury,0,1938,0,12
William Thomas Astbury,0,1937,0,12
William Thomas Astbury,0,1936,0,12
William Thomas Astbury,0,1935,0,12
William Thomas Astbury,0,1934,0,12
William Thomas Astbury,0,1933,0,12
William Thomas Astbury,0,1932,0,12
William Thomas Astbury,0,1931,0,12
William Thomas Astbury,0,1930,0,12
William Thomas Astbury,0,1929,0,12
William Thomas Astbury,0,1928,0,12
William Thomas Astbury,0,1927,0,12
William Thomas Astbury,0,1926,0,12
William Thomas Astbury,0,1925,0,12
William Thomas Astbury,0,1924,0,12
William Thomas Astbury,0,1923,0,12
William Thomas Astbury,0,1922,0,12
William Thomas Astbury,0,1921,0,12
William Thomas Astbury,0,1920,0,12
William Thomas Astbury,0,1919,0,12
William Thomas Astbury,0,1918,0,12
William Thomas Astbury,0,1917,0,12
William Thomas Astbury,0,1916,0,12
William Thomas Astbury,0,1915,0,12
William Thomas Astbury,0,1914,0,12
William Thomas Astbury,0,1913,0,12
William Thomas Astbury,0,1912,0,12
William Thomas Astbury,0,1911,0,12
William Thomas Astbury,0,1910,0,12
William Thomas Astbury,0,1909,0,12
William Thomas Astbury,0,1908,0,12
William Thomas Astbury,0,1907,0,12
William Thomas Astbury,0,1906,0,12
William Thomas Astbury,0,1905,0,12
William Thomas Astbury,0,1904,0,12
William Thomas Astbury,0,1903,0,12
William Thomas Astbury,0,1902,0,12
William Thomas Astbury,0,1901,0,12
William Thomas Astbury,0,1900,0,12
William Thomas Astbury,0,1899,0,12
William Thomas Astbury,0,1898,0,12
William Thomas Astbury,0,1897,0,12
William Thomas Astbury,0,1896,0,12
William Thomas Astbury,0,1895,0,12
William Thomas Astbury,0,1894,0,12
William Thomas Astbury,0,1893,0,12
William Thomas Astbury,0,1892,0,12
William Thomas Astbury,0,1891,0,12
William Thomas Astbury,0,1890,0,12
William Thomas Astbury,0,1889,0,12
William Thomas Astbury,0,1888,0,12
William Thomas Astbury,0,1887,0,12
William Thomas Astbury,0,1886,0,12
William Thomas Astbury,0,1885,0,12
William Thomas Astbury,0,1884,0,12
William Thomas Astbury,0,1883,0,12
William Thomas Astbury,0,1882,0,12
William Thomas Astbury,0,1881,0,12
William Thomas Astbury,0,1880,0,12
William Thomas Astbury,0,1879,0,12
William Thomas Astbury,0,1878,0,12
William Thomas Astbury,0,1877,0,12
William Thomas Astbury,0,1876,0,12
William Thomas Astbury,0,1875,0,12
William Thomas Astbury,0,1874,0,12
William Thomas Astbury,0,1873,0,12
William Thomas Astbury,0,1872,0,12
William Thomas Astbury,0,1871,0,12
William Thomas Astbury,0,1870,0,12
William Thomas Astbury,0,1869,0,12
William Thomas Astbury,0,1868,0,12
William Thomas Astbury,0,1867,0,12
William Thomas Astbury,0,1866,0,12
William Thomas Astbury,0,1865,0,12
William Thomas Astbury,0,1864,0,12
William Thomas Astbury,0,1863,0,12
William Thomas Astbury,0,1862,0,12
William Thomas Astbury,0,1861,0,12
William Thomas Astbury,0,1860,0,12
William Thomas Astbury,0,1859,0,12
William Thomas Astbury,0,1858,0,12
William Thomas Astbury,0,1857,0,12
William Thomas Astbury,0,1856,0,12
William Thomas Astbury,0,1855,0,12
William Thomas Astbury,0,1854,0,12
William Thomas Astbury,0,1853,0,12
William Thomas Astbury,0,1852,0,12
William Thomas Astbury,0,1851,0,12
William Thomas Astbury,0,1850,0,12
William Thomas Astbury,0,1849,0,12
William Thomas Astbury,0,1848,0,12
William Thomas Astbury,0,1847,0,12
William Thomas Astbury,0,1846,0,12
William Thomas Astbury,0,1845,0,12
William Thomas Astbury,0,1844,0,12
William Thomas Astbury,0,1843,0,12
William Thomas Astbury,0,1842,0,12
William Thomas Astbury,0,1841,0,12
William Thomas Astbury,0,1840,0,12
William Thomas Astbury,0,1839,0,12
William Thomas Astbury,0,1838,0,12
William Thomas Astbury,0,1837,0,12
William Thomas Astbury,0,1836,0,12
William Thomas Astbury,0,1835,0,12
William Thomas Astbury,0,1834,0,12
William Thomas Astbury,0,1833,0,12
William Thomas Astbury,0,1832,0,12
William Thomas Astbury,0,1831,0,12
William Thomas Astbury,0,1830,0,12
William Thomas Astbury,0,1829,0,12
William Thomas Astbury,0,1828,0,12
William Thomas Astbury,0,1827,0,12
William Thomas Astbury,0,1826,0,12
William Thomas Astbury,0,1825,0,12
William Thomas Astbury,0,1824,0,12
William Thomas Astbury,0,1823,0,12
William Thomas Astbury,0,1822,0,12
William Thomas Astbury,0,1821,0,12
William Thomas Astbury,0,1820,0,12
William Thomas Astbury,0,1819,0,12
William Thomas Astbury,0,1818,0,12
William Thomas Astbury,0,1817,0,12
William Thomas Astbury,0,1816,0,12
William Thomas Astbury,0,1815,0,12
William Thomas Astbury,0,1814,0,12
William Thomas Astbury,0,1813,0,12
William Thomas Astbury,0,1812,0,12
William Thomas Astbury,0,1811,0,12
William Thomas Astbury,0,1810,0,12
William Thomas Astbury,0,1809,0,12
William Thomas Astbury,0,1808,0,12
William Thomas Astbury,0,1807,0,12
William Thomas Astbury,0,1806,0,12
William Thomas Astbury,0,1805,0,12
William Thomas Astbury,0,1804,0,12
William Thomas Astbury,0,1803,0,12
William Thomas Astbury,0,1802,0,12
William Thomas Astbury,0,1801,0,12
William Thomas Astbury,0,1800,0,12
William Keith Brooks,715.0964335,2008,789.6821919,11
William Keith Brooks,789.6821919,2007,780.3295834,11
William Keith Brooks,780.3295834,2006,851.4200971,11
William Keith Brooks,851.4200971,2005,804.4913505,11
William Keith Brooks,804.4913505,2004,758.5877085,11
William Keith Brooks,758.5877085,2003,1131.884594,11
William Keith Brooks,1131.884594,2002,1405.909274,11
William Keith Brooks,1405.909274,2001,1345.930411,11
William Keith Brooks,1345.930411,2000,1437.164463,11
William Keith Brooks,1437.164463,1999,1427.209077,11
William Keith Brooks,1427.209077,1998,1560.903085,11
William Keith Brooks,1560.903085,1997,1567.044462,11
William Keith Brooks,1567.044462,1996,1128.576466,11
William Keith Brooks,1128.576466,1995,1736.38094,11
William Keith Brooks,1736.38094,1994,1721.694767,11
William Keith Brooks,1721.694767,1993,1809.227367,11
William Keith Brooks,1809.227367,1992,1798.118238,11
William Keith Brooks,1798.118238,1991,1802.145143,11
William Keith Brooks,1802.145143,1990,2016.161282,11
William Keith Brooks,2016.161282,1989,2179.995803,11
William Keith Brooks,2179.995803,1988,1456.808198,11
William Keith Brooks,1456.808198,1987,1548.083201,11
William Keith Brooks,1548.083201,1986,1323.558929,11
William Keith Brooks,1323.558929,1985,1192.929245,11
William Keith Brooks,1192.929245,1984,997.0947857,11
William Keith Brooks,997.0947857,1983,946.7076627,11
William Keith Brooks,946.7076627,1982,960.39768,11
William Keith Brooks,960.39768,1981,772.0461869,11
William Keith Brooks,772.0461869,1980,802.0495201,11
William Keith Brooks,802.0495201,1979,847.4299893,11
William Keith Brooks,847.4299893,1978,1134.372429,11
William Keith Brooks,1134.372429,1977,1111.834656,11
William Keith Brooks,1111.834656,1976,891.0027636,11
William Keith Brooks,891.0027636,1975,694.6733347,11
William Keith Brooks,694.6733347,1974,869.4694647,11
William Keith Brooks,869.4694647,1973,776.1371387,11
William Keith Brooks,776.1371387,1972,707.7145497,11
William Keith Brooks,707.7145497,1971,702.316677,11
William Keith Brooks,702.316677,1970,755.5413953,11
William Keith Brooks,755.5413953,1969,885.3869899,11
William Keith Brooks,885.3869899,1968,934.1264111,11
William Keith Brooks,934.1264111,1967,807.6736462,11
William Keith Brooks,807.6736462,1966,698.9604966,11
William Keith Brooks,698.9604966,1965,662.9650162,11
William Keith Brooks,662.9650162,1964,899.5341614,11
William Keith Brooks,899.5341614,1963,775.9140632,11
William Keith Brooks,775.9140632,1962,646.0684686,11
William Keith Brooks,646.0684686,1961,670.4962815,11
William Keith Brooks,670.4962815,1960,622.1529165,11
William Keith Brooks,622.1529165,1959,622.1529165,11
William Keith Brooks,622.1529165,1958,622.1529165,11
William Keith Brooks,622.1529165,1957,73.16723418,11
William Keith Brooks,73.16723418,1956,601.6868115,11
William Keith Brooks,601.6868115,1955,690.7834939,11
William Keith Brooks,690.7834939,1954,617.6162597,11
William Keith Brooks,617.6162597,1953,617.6162597,11
William Keith Brooks,617.6162597,1952,713.7512565,11
William Keith Brooks,713.7512565,1951,1023.002706,11
William Keith Brooks,1023.002706,1950,1260.460474,11
William Keith Brooks,1260.460474,1949,731.9408968,11
William Keith Brooks,731.9408968,1948,2049.970313,11
William Keith Brooks,2049.970313,1947,2049.970313,11
William Keith Brooks,2049.970313,1946,2323.281972,11
William Keith Brooks,2323.281972,1945,2227.146975,11
William Keith Brooks,2227.146975,1944,2039.022062,11
William Keith Brooks,2039.022062,1943,1801.564295,11
William Keith Brooks,1801.564295,1942,1914.780112,11
William Keith Brooks,1914.780112,1941,507.6540141,11
William Keith Brooks,507.6540141,1940,626.7171623,11
William Keith Brooks,626.7171623,1939,353.4055033,11
William Keith Brooks,353.4055033,1938,1031.353106,11
William Keith Brooks,1031.353106,1937,910.2265687,11
William Keith Brooks,910.2265687,1936,910.2265687,11
William Keith Brooks,910.2265687,1935,1038.362991,11
William Keith Brooks,1038.362991,1934,1267.872783,11
William Keith Brooks,1267.872783,1933,2263.214711,11
William Keith Brooks,2263.214711,1932,2263.214711,11
William Keith Brooks,2263.214711,1931,2407.61939,11
William Keith Brooks,2407.61939,1930,2543.213386,11
William Keith Brooks,2543.213386,1929,2543.213386,11
William Keith Brooks,2543.213386,1928,2569.131828,11
William Keith Brooks,2569.131828,1927,2463.696096,11
William Keith Brooks,2463.696096,1926,4078.586159,11
William Keith Brooks,4078.586159,1925,5604.993097,11
William Keith Brooks,5604.993097,1924,5605.611967,11
William Keith Brooks,5605.611967,1923,5721.391036,11
William Keith Brooks,5721.391036,1922,5721.391036,11
William Keith Brooks,5721.391036,1921,5695.610118,11
William Keith Brooks,5695.610118,1920,5693.073846,11
William Keith Brooks,5693.073846,1919,3789.296012,11
William Keith Brooks,3789.296012,1918,3017.666014,11
William Keith Brooks,3017.666014,1917,3352.973288,11
William Keith Brooks,3352.973288,1916,4299.240939,11
William Keith Brooks,4299.240939,1915,5885.408708,11
William Keith Brooks,5885.408708,1914,7963.671714,11
William Keith Brooks,7963.671714,1913,8176.103445,11
William Keith Brooks,8176.103445,1912,7753.815336,11
William Keith Brooks,7753.815336,1911,7201.680506,11
William Keith Brooks,7201.680506,1910,6554.668697,11
William Keith Brooks,6554.668697,1909,6097.055004,11
William Keith Brooks,6097.055004,1908,4612.528359,11
William Keith Brooks,4612.528359,1907,2405.595826,11
William Keith Brooks,2405.595826,1906,2180.568202,11
William Keith Brooks,2180.568202,1905,2777.340294,11
William Keith Brooks,2777.340294,1904,3746.480856,11
William Keith Brooks,3746.480856,1903,5205.309311,11
William Keith Brooks,5205.309311,1902,4465.282287,11
William Keith Brooks,4465.282287,1901,4502.08074,11
William Keith Brooks,4502.08074,1900,4389.260503,11
William Keith Brooks,4389.260503,1899,4280.318607,11
William Keith Brooks,4280.318607,1898,4233.10539,11
William Keith Brooks,4233.10539,1897,3217.343328,11
William Keith Brooks,3217.343328,1896,1247.248257,11
William Keith Brooks,1247.248257,1895,1751.597898,11
William Keith Brooks,1751.597898,1894,1794.644306,11
William Keith Brooks,1794.644306,1893,1794.644306,11
William Keith Brooks,1794.644306,1892,1794.644306,11
William Keith Brooks,1794.644306,1891,1020.012138,11
William Keith Brooks,1020.012138,1890,863.9915291,11
William Keith Brooks,863.9915291,1889,863.9915291,11
William Keith Brooks,863.9915291,1888,359.6418877,11
William Keith Brooks,359.6418877,1887,178.1559027,11
William Keith Brooks,178.1559027,1886,1040.296674,11
William Keith Brooks,1040.296674,1885,1040.296674,11
William Keith Brooks,1040.296674,1884,862.1407715,11
William Keith Brooks,862.1407715,1883,862.1407715,11
William Keith Brooks,862.1407715,1882,862.1407715,11
William Keith Brooks,862.1407715,1881,862.1407715,11
William Keith Brooks,862.1407715,1880,862.1407715,11
William Keith Brooks,862.1407715,1879,665.6141035,11
William Keith Brooks,665.6141035,1878,665.6141035,11
William Keith Brooks,665.6141035,1877,1154.866393,11
William Keith Brooks,1154.866393,1876,1154.866393,11
William Keith Brooks,1154.866393,1875,1154.866393,11
William Keith Brooks,1154.866393,1874,1154.866393,11
William Keith Brooks,1154.866393,1873,1154.866393,11
William Keith Brooks,1154.866393,1872,489.2522895,11
William Keith Brooks,489.2522895,1871,489.2522895,11
William Keith Brooks,489.2522895,1870,0,11
William Keith Brooks,0,1869,0,11
William Keith Brooks,0,1868,0,11
William Keith Brooks,0,1867,0,11
William Keith Brooks,0,1866,0,11
William Keith Brooks,0,1865,0,11
William Keith Brooks,0,1864,0,11
William Keith Brooks,0,1863,0,11
William Keith Brooks,0,1862,0,11
William Keith Brooks,0,1861,0,11
William Keith Brooks,0,1860,0,11
William Keith Brooks,0,1859,0,11
William Keith Brooks,0,1858,0,11
William Keith Brooks,0,1857,0,11
William Keith Brooks,0,1856,0,11
William Keith Brooks,0,1855,0,11
William Keith Brooks,0,1854,0,11
William Keith Brooks,0,1853,0,11
William Keith Brooks,0,1852,0,11
William Keith Brooks,0,1851,0,11
William Keith Brooks,0,1850,0,11
William Keith Brooks,0,1849,0,11
William Keith Brooks,0,1848,0,11
William Keith Brooks,0,1847,0,11
William Keith Brooks,0,1846,0,11
William Keith Brooks,0,1845,0,11
William Keith Brooks,0,1844,0,11
William Keith Brooks,0,1843,0,11
William Keith Brooks,0,1842,0,11
William Keith Brooks,0,1841,0,11
William Keith Brooks,0,1840,0,11
William Keith Brooks,0,1839,0,11
William Keith Brooks,0,1838,0,11
William Keith Brooks,0,1837,0,11
William Keith Brooks,0,1836,0,11
William Keith Brooks,0,1835,0,11
William Keith Brooks,0,1834,0,11
William Keith Brooks,0,1833,0,11
William Keith Brooks,0,1832,0,11
William Keith Brooks,0,1831,0,11
William Keith Brooks,0,1830,0,11
William Keith Brooks,0,1829,0,11
William Keith Brooks,0,1828,0,11
William Keith Brooks,0,1827,0,11
William Keith Brooks,0,1826,0,11
William Keith Brooks,0,1825,0,11
William Keith Brooks,0,1824,0,11
William Keith Brooks,0,1823,0,11
William Keith Brooks,0,1822,0,11
William Keith Brooks,0,1821,0,11
William Keith Brooks,0,1820,0,11
William Keith Brooks,0,1819,0,11
William Keith Brooks,0,1818,0,11
William Keith Brooks,0,1817,0,11
William Keith Brooks,0,1816,0,11
William Keith Brooks,0,1815,0,11
William Keith Brooks,0,1814,0,11
William Keith Brooks,0,1813,0,11
William Keith Brooks,0,1812,0,11
William Keith Brooks,0,1811,0,11
William Keith Brooks,0,1810,0,11
William Keith Brooks,0,1809,0,11
William Keith Brooks,0,1808,0,11
William Keith Brooks,0,1807,0,11
William Keith Brooks,0,1806,0,11
William Keith Brooks,0,1805,0,11
William Keith Brooks,0,1804,0,11
William Keith Brooks,0,1803,0,11
William Keith Brooks,0,1802,0,11
William Keith Brooks,0,1801,0,11
William Keith Brooks,0,1800,0,11
Warren Weaver,24181.93334,2008,24652.75735,10
Warren Weaver,24652.75735,2007,26023.7701,10
Warren Weaver,26023.7701,2006,27994.49079,10
Warren Weaver,27994.49079,2005,30187.1904,10
Warren Weaver,30187.1904,2004,31274.42635,10
Warren Weaver,31274.42635,2003,31888.32259,10
Warren Weaver,31888.32259,2002,32508.30462,10
Warren Weaver,32508.30462,2001,32457.72514,10
Warren Weaver,32457.72514,2000,33328.86221,10
Warren Weaver,33328.86221,1999,32520.81119,10
Warren Weaver,32520.81119,1998,35434.53125,10
Warren Weaver,35434.53125,1997,37288.6042,10
Warren Weaver,37288.6042,1996,38603.5894,10
Warren Weaver,38603.5894,1995,40027.62058,10
Warren Weaver,40027.62058,1994,42456.36833,10
Warren Weaver,42456.36833,1993,43967.92771,10
Warren Weaver,43967.92771,1992,45083.2367,10
Warren Weaver,45083.2367,1991,42538.47052,10
Warren Weaver,42538.47052,1990,42455.25633,10
Warren Weaver,42455.25633,1989,43902.64609,10
Warren Weaver,43902.64609,1988,44198.56481,10
Warren Weaver,44198.56481,1987,44962.3211,10
Warren Weaver,44962.3211,1986,43393.21436,10
Warren Weaver,43393.21436,1985,43453.6313,10
Warren Weaver,43453.6313,1984,45572.26012,10
Warren Weaver,45572.26012,1983,46043.48293,10
Warren Weaver,46043.48293,1982,45749.08731,10
Warren Weaver,45749.08731,1981,47007.01948,10
Warren Weaver,47007.01948,1980,48613.33888,10
Warren Weaver,48613.33888,1979,50339.41568,10
Warren Weaver,50339.41568,1978,50581.82546,10
Warren Weaver,50581.82546,1977,53780.96495,10
Warren Weaver,53780.96495,1976,54747.57156,10
Warren Weaver,54747.57156,1975,56441.24152,10
Warren Weaver,56441.24152,1974,58690.34071,10
Warren Weaver,58690.34071,1973,56620.18054,10
Warren Weaver,56620.18054,1972,60417.74674,10
Warren Weaver,60417.74674,1971,66945.71856,10
Warren Weaver,66945.71856,1970,66469.11085,10
Warren Weaver,66469.11085,1969,67528.44531,10
Warren Weaver,67528.44531,1968,69272.85564,10
Warren Weaver,69272.85564,1967,66963.54404,10
Warren Weaver,66963.54404,1966,66250.00129,10
Warren Weaver,66250.00129,1965,62168.53978,10
Warren Weaver,62168.53978,1964,55220.15505,10
Warren Weaver,55220.15505,1963,50666.3029,10
Warren Weaver,50666.3029,1962,46347.22219,10
Warren Weaver,46347.22219,1961,38486.77364,10
Warren Weaver,38486.77364,1960,39778.52612,10
Warren Weaver,39778.52612,1959,42189.43772,10
Warren Weaver,42189.43772,1958,39908.37172,10
Warren Weaver,39908.37172,1957,36600.00379,10
Warren Weaver,36600.00379,1956,34596.73893,10
Warren Weaver,34596.73893,1955,30345.15287,10
Warren Weaver,30345.15287,1954,29691.16527,10
Warren Weaver,29691.16527,1953,24598.59814,10
Warren Weaver,24598.59814,1952,21750.99358,10
Warren Weaver,21750.99358,1951,18750.95463,10
Warren Weaver,18750.95463,1950,17879.39504,10
Warren Weaver,17879.39504,1949,17543.01345,10
Warren Weaver,17543.01345,1948,17363.80481,10
Warren Weaver,17363.80481,1947,17273.93143,10
Warren Weaver,17273.93143,1946,13370.56669,10
Warren Weaver,13370.56669,1945,8428.551412,10
Warren Weaver,8428.551412,1944,7449.402587,10
Warren Weaver,7449.402587,1943,5860.288968,10
Warren Weaver,5860.288968,1942,3351.1023,10
Warren Weaver,3351.1023,1941,3012.069752,10
Warren Weaver,3012.069752,1940,2395.551424,10
Warren Weaver,2395.551424,1939,2630.973851,10
Warren Weaver,2630.973851,1938,2254.276289,10
Warren Weaver,2254.276289,1937,2900.024506,10
Warren Weaver,2900.024506,1936,3177.526988,10
Warren Weaver,3177.526988,1935,3205.904225,10
Warren Weaver,3205.904225,1934,3093.257222,10
Warren Weaver,3093.257222,1933,2993.242241,10
Warren Weaver,2993.242241,1932,2982.469494,10
Warren Weaver,2982.469494,1931,3542.551189,10
Warren Weaver,3542.551189,1930,2204.309291,10
Warren Weaver,2204.309291,1929,1817.774042,10
Warren Weaver,1817.774042,1928,1485.000543,10
Warren Weaver,1485.000543,1927,1384.453052,10
Warren Weaver,1384.453052,1926,1030.421137,10
Warren Weaver,1030.421137,1925,917.644365,10
Warren Weaver,917.644365,1924,357.56267,10
Warren Weaver,357.56267,1923,357.56267,10
Warren Weaver,357.56267,1922,357.56267,10
Warren Weaver,357.56267,1921,345.172835,10
Warren Weaver,345.172835,1920,226.874337,10
Warren Weaver,226.874337,1919,339.16993,10
Warren Weaver,339.16993,1918,329.999916,10
Warren Weaver,329.999916,1917,530.636218,10
Warren Weaver,530.636218,1916,530.636218,10
Warren Weaver,530.636218,1915,530.636218,10
Warren Weaver,530.636218,1914,415.634788,10
Warren Weaver,415.634788,1913,415.634788,10
Warren Weaver,415.634788,1912,303.339195,10
Warren Weaver,303.339195,1911,200.636301,10
Warren Weaver,200.636301,1910,0,10
Warren Weaver,0,1909,0,10
Warren Weaver,0,1908,0,10
Warren Weaver,0,1907,0,10
Warren Weaver,0,1906,0,10
Warren Weaver,0,1905,0,10
Warren Weaver,0,1904,0,10
Warren Weaver,0,1903,0,10
Warren Weaver,0,1902,0,10
Warren Weaver,0,1901,131.965962,10
Warren Weaver,131.965962,1900,391.183435,10
Warren Weaver,391.183435,1899,391.183435,10
Warren Weaver,391.183435,1898,391.183435,10
Warren Weaver,391.183435,1897,540.007959,10
Warren Weaver,540.007959,1896,685.475153,10
Warren Weaver,685.475153,1895,685.475153,10
Warren Weaver,685.475153,1894,553.509191,10
Warren Weaver,553.509191,1893,294.291718,10
Warren Weaver,294.291718,1892,294.291718,10
Warren Weaver,294.291718,1891,294.291718,10
Warren Weaver,294.291718,1890,145.467194,10
Warren Weaver,145.467194,1889,0,10
Warren Weaver,0,1888,0,10
Warren Weaver,0,1887,0,10
Warren Weaver,0,1886,0,10
Warren Weaver,0,1885,0,10
Warren Weaver,0,1884,0,10
Warren Weaver,0,1883,0,10
Warren Weaver,0,1882,0,10
Warren Weaver,0,1881,0,10
Warren Weaver,0,1880,0,10
Warren Weaver,0,1879,0,10
Warren Weaver,0,1878,0,10
Warren Weaver,0,1877,0,10
Warren Weaver,0,1876,0,10
Warren Weaver,0,1875,0,10
Warren Weaver,0,1874,993.885736,10
Warren Weaver,993.885736,1873,993.885736,10
Warren Weaver,993.885736,1872,993.885736,10
Warren Weaver,993.885736,1871,993.885736,10
Warren Weaver,993.885736,1870,993.885736,10
Warren Weaver,993.885736,1869,993.885736,10
Warren Weaver,993.885736,1868,993.885736,10
Warren Weaver,993.885736,1867,0,10
Warren Weaver,0,1866,0,10
Warren Weaver,0,1865,0,10
Warren Weaver,0,1864,0,10
Warren Weaver,0,1863,0,10
Warren Weaver,0,1862,0,10
Warren Weaver,0,1861,0,10
Warren Weaver,0,1860,0,10
Warren Weaver,0,1859,0,10
Warren Weaver,0,1858,0,10
Warren Weaver,0,1857,0,10
Warren Weaver,0,1856,0,10
Warren Weaver,0,1855,0,10
Warren Weaver,0,1854,0,10
Warren Weaver,0,1853,0,10
Warren Weaver,0,1852,0,10
Warren Weaver,0,1851,0,10
Warren Weaver,0,1850,0,10
Warren Weaver,0,1849,0,10
Warren Weaver,0,1848,0,10
Warren Weaver,0,1847,0,10
Warren Weaver,0,1846,0,10
Warren Weaver,0,1845,0,10
Warren Weaver,0,1844,0,10
Warren Weaver,0,1843,0,10
Warren Weaver,0,1842,0,10
Warren Weaver,0,1841,0,10
Warren Weaver,0,1840,0,10
Warren Weaver,0,1839,0,10
Warren Weaver,0,1838,0,10
Warren Weaver,0,1837,0,10
Warren Weaver,0,1836,0,10
Warren Weaver,0,1835,0,10
Warren Weaver,0,1834,0,10
Warren Weaver,0,1833,0,10
Warren Weaver,0,1832,0,10
Warren Weaver,0,1831,0,10
Warren Weaver,0,1830,0,10
Warren Weaver,0,1829,0,10
Warren Weaver,0,1828,0,10
Warren Weaver,0,1827,0,10
Warren Weaver,0,1826,0,10
Warren Weaver,0,1825,0,10
Warren Weaver,0,1824,0,10
Warren Weaver,0,1823,0,10
Warren Weaver,0,1822,0,10
Warren Weaver,0,1821,0,10
Warren Weaver,0,1820,0,10
Warren Weaver,0,1819,0,10
Warren Weaver,0,1818,0,10
Warren Weaver,0,1817,0,10
Warren Weaver,0,1816,0,10
Warren Weaver,0,1815,0,10
Warren Weaver,0,1814,0,10
Warren Weaver,0,1813,0,10
Warren Weaver,0,1812,0,10
Warren Weaver,0,1811,0,10
Warren Weaver,0,1810,0,10
Warren Weaver,0,1809,0,10
Warren Weaver,0,1808,0,10
Warren Weaver,0,1807,0,10
Warren Weaver,0,1806,0,10
Warren Weaver,0,1805,0,10
Warren Weaver,0,1804,0,10
Warren Weaver,0,1803,0,10
Warren Weaver,0,1802,0,10
Warren Weaver,0,1801,0,10
Warren Weaver,0,1800,0,10
Thomas Clifford Allbutt,1250.188522,2008,1231.356184,9
Thomas Clifford Allbutt,1231.356184,2007,1209.521788,9
Thomas Clifford Allbutt,1209.521788,2006,1196.478353,9
Thomas Clifford Allbutt,1196.478353,2005,1075.125814,9
Thomas Clifford Allbutt,1075.125814,2004,1502.455343,9
Thomas Clifford Allbutt,1502.455343,2003,1346.184204,9
Thomas Clifford Allbutt,1346.184204,2002,1344.218364,9
Thomas Clifford Allbutt,1344.218364,2001,1433.613839,9
Thomas Clifford Allbutt,1433.613839,2000,1537.793377,9
Thomas Clifford Allbutt,1537.793377,1999,1447.092295,9
Thomas Clifford Allbutt,1447.092295,1998,1476.177625,9
